--------------
Thu Aug 28 01:19:32 2025 TW Stock List
--------------
6213.TW, Close: 127.50, RSI(talib): 63.51
2329.TW, Close: 44.30, RSI(talib): 70.09
3059.TW, Close: 51.50, RSI(talib): 68.82
2368.TW, Close: 476.00, RSI(talib): 69.16
3596.TW, Close: 247.50, RSI(talib): 75.42
3645.TW, Close: 75.70, RSI(talib): 63.81
2208.TW, Close: 18.05, RSI(talib): 63.70
3044.TW, Close: 325.50, RSI(talib): 63.63
2404.TW, Close: 1190.00, RSI(talib): 82.73
2442.TW, Close: 27.95, RSI(talib): 64.46
2383.TW, Close: 1280.00, RSI(talib): 63.71
8046.TW, Close: 205.50, RSI(talib): 64.44
2308.TW, Close: 720.00, RSI(talib): 71.81
2059.TW, Close: 2940.00, RSI(talib): 60.99
6591.TW, Close: 85.30, RSI(talib): 75.14
8033.TW, Close: 177.00, RSI(talib): 85.58
6196.TW, Close: 262.50, RSI(talib): 68.05
5284.TW, Close: 268.00, RSI(talib): 76.07
8210.TW, Close: 620.00, RSI(talib): 62.58
6139.TW, Close: 359.00, RSI(talib): 62.85
4916.TW, Close: 67.00, RSI(talib): 64.68
1215.TW, Close: 135.00, RSI(talib): 64.04
2645.TW, Close: 184.00, RSI(talib): 76.87
5469.TW, Close: 82.90, RSI(talib): 60.57
5234.TW, Close: 375.00, RSI(talib): 75.00
2630.TW, Close: 64.00, RSI(talib): 71.27
8271.TW, Close: 64.60, RSI(talib): 68.15
2480.TW, Close: 177.50, RSI(talib): 69.01
2316.TW, Close: 106.00, RSI(talib): 61.52
3694.TW, Close: 96.20, RSI(talib): 70.62
3605.TW, Close: 74.90, RSI(talib): 71.97
6914.TW, Close: 145.50, RSI(talib): 60.82
6919.TW, Close: 197.00, RSI(talib): 80.74
4722.TW, Close: 143.00, RSI(talib): 90.75
--------------
2374.TW (Close: 81.5999984741211) failed (Can't get stock info: 2374.TW, Current Price: 81.5999984741211, 52 Week High: None, 52 Week Low: None, 50 Day Average: None, 150 Day Average: 56.20851062206512, 200 Day Average: None, RSI: 73.58242351928159)
2617.TW (Close: 28.049999237060547) failed (Can't get stock info: 2617.TW, Current Price: 28.049999237060547, 52 Week High: None, 52 Week Low: None, 50 Day Average: None, 150 Day Average: 27.870434416101332, 200 Day Average: None, RSI: 50.692069879979286)
6285.TW (Close: 129.0) failed (Can't get stock info: 6285.TW, Current Price: 129.0, 52 Week High: None, 52 Week Low: None, 50 Day Average: None, 150 Day Average: 124.41350182066573, 200 Day Average: None, RSI: 64.43428405917012)
2498.TW (Close: 64.69999694824219) failed (Can't get stock info: 2498.TW, Current Price: 64.69999694824219, 52 Week High: None, 52 Week Low: None, 50 Day Average: None, 150 Day Average: 41.97198575608274, 200 Day Average: None, RSI: 75.34517711170237)
6271.TW (Close: 112.0) failed (Can't get stock info: 6271.TW, Current Price: 112.0, 52 Week High: None, 52 Week Low: None, 50 Day Average: None, 150 Day Average: 108.55801608038287, 200 Day Average: None, RSI: 59.56773995927453)
2888.TW (Close: None) failed (Can't get stock info: 2888.TW, Current Price: None, 52 Week High: None, 52 Week Low: None, 50 Day Average: None, 150 Day Average: 11.85151264447124, 200 Day Average: None, RSI: 70.83335320156719)
1802.TW (Close: 34.29999923706055) failed (Can't get stock info: 1802.TW, Current Price: 34.29999923706055, 52 Week High: None, 52 Week Low: None, 50 Day Average: None, 150 Day Average: 17.815957515797717, 200 Day Average: None, RSI: 69.89026117197277)
9914.TW (Close: 112.5) failed (Can't get stock info: 9914.TW, Current Price: 112.5, 52 Week High: None, 52 Week Low: None, 50 Day Average: None, 150 Day Average: 127.09530223007744, 200 Day Average: None, RSI: 54.9290064161179)
3406.TW (Close: 462.5) failed (Can't get stock info: 3406.TW, Current Price: 462.5, 52 Week High: None, 52 Week Low: None, 50 Day Average: None, 150 Day Average: 403.02051019330395, 200 Day Average: None, RSI: 56.49640497364137)
6491.TW (Close: 317.5) failed (Can't get stock info: 6491.TW, Current Price: 317.5, 52 Week High: None, 52 Week Low: None, 50 Day Average: None, 150 Day Average: 329.8100319720329, 200 Day Average: None, RSI: 54.83528017846822)
2332.TW (Close: 18.100000381469727) failed (Can't get stock info: 2332.TW, Current Price: 18.100000381469727, 52 Week High: None, 52 Week Low: None, 50 Day Average: None, 150 Day Average: 18.301076807874313, 200 Day Average: None, RSI: 56.72809362475946)
6197.TW (Close: 179.5) failed (Can't get stock info: 6197.TW, Current Price: 179.5, 52 Week High: None, 52 Week Low: None, 50 Day Average: None, 150 Day Average: 135.88513935711367, 200 Day Average: None, RSI: 71.70445953702972)
5522.TW (Close: 60.0) failed (Can't get stock info: 5522.TW, Current Price: 60.0, 52 Week High: None, 52 Week Low: None, 50 Day Average: None, 150 Day Average: 66.09677930250236, 200 Day Average: None, RSI: 34.12463881834343)
2451.TW (Close: 99.9000015258789) failed (Can't get stock info: 2451.TW, Current Price: 99.9000015258789, 52 Week High: None, 52 Week Low: None, 50 Day Average: None, 150 Day Average: 93.75535009938774, 200 Day Average: None, RSI: 54.53438559093114)
1809.TW (Close: 20.299999237060547) failed (Can't get stock info: 1809.TW, Current Price: 20.299999237060547, 52 Week High: None, 52 Week Low: None, 50 Day Average: None, 150 Day Average: 17.062998690503708, 200 Day Average: None, RSI: 68.84857965143713)
3376.TW (Close: 245.0) failed (Can't get stock info: 3376.TW, Current Price: 245.0, 52 Week High: 302.5, 52 Week Low: 162.0, 50 Day Average: 223.24, 150 Day Average: 215.6969223563553, 200 Day Average: 215.1, RSI: None)
3014.TW (Close: 133.5) failed (Can't get stock info: 3014.TW, Current Price: 133.5, 52 Week High: None, 52 Week Low: None, 50 Day Average: None, 150 Day Average: 130.90290886628713, 200 Day Average: None, RSI: 50.55065351523691)
6698.TW (Close: 37.04999923706055) failed (Can't get stock info: 6698.TW, Current Price: 37.04999923706055, 52 Week High: None, 52 Week Low: None, 50 Day Average: None, 150 Day Average: 31.362056799814212, 200 Day Average: None, RSI: 67.58847886021238)
2705.TW (Close: 17.200000762939453) failed (Can't get stock info: 2705.TW, Current Price: 17.200000762939453, 52 Week High: None, 52 Week Low: None, 50 Day Average: None, 150 Day Average: 17.81205676464324, 200 Day Average: None, RSI: 52.35873345050987)
3257.TW (Close: 63.5) failed (Can't get stock info: 3257.TW, Current Price: 63.5, 52 Week High: None, 52 Week Low: None, 50 Day Average: None, 150 Day Average: 56.2180387348148, 200 Day Average: None, RSI: 56.84481885509002)
3021.TW (Close: 19.299999237060547) failed (Can't get stock info: 3021.TW, Current Price: 19.299999237060547, 52 Week High: None, 52 Week Low: None, 50 Day Average: None, 150 Day Average: 19.745390141263922, 200 Day Average: None, RSI: 54.38232412006157)
1339.TW (Close: 47.29999923706055) failed (Can't get stock info: 1339.TW, Current Price: 47.29999923706055, 52 Week High: None, 52 Week Low: None, 50 Day Average: None, 150 Day Average: 52.131205592595094, 200 Day Average: None, RSI: 38.96260104480663)
6526.TW (Close: 557.0) failed (Can't get stock info: 6526.TW, Current Price: 557.0, 52 Week High: None, 52 Week Low: None, 50 Day Average: None, 150 Day Average: 551.9064279475682, 200 Day Average: None, RSI: 54.32571720094865)
3052.TW (Close: 12.199999809265137) failed (Can't get stock info: 3052.TW, Current Price: 12.199999809265137, 52 Week High: None, 52 Week Low: None, 50 Day Average: None, 150 Day Average: 12.352836906487214, 200 Day Average: None, RSI: 43.40190363198045)
4576.TW (Close: 127.0) failed (Can't get stock info: 4576.TW, Current Price: 127.0, 52 Week High: None, 52 Week Low: None, 50 Day Average: None, 150 Day Average: 126.78773179290988, 200 Day Average: None, RSI: 60.9222768605252)
6405.TW (Close: 26.649999618530273) failed (Can't get stock info: 6405.TW, Current Price: 26.649999618530273, 52 Week High: None, 52 Week Low: None, 50 Day Average: None, 150 Day Average: 25.944923563206448, 200 Day Average: None, RSI: 55.52872041957274)
6855.TW (Close: None) failed (Can't get stock info: 6855.TW, Current Price: None, 52 Week High: None, 52 Week Low: None, 50 Day Average: None, 150 Day Average: nan, 200 Day Average: None, RSI: None)
3563.TW (Close: 569.0) failed (Can't get stock info: 3563.TW, Current Price: 569.0, 52 Week High: None, 52 Week Low: None, 50 Day Average: None, 150 Day Average: 481.9734947258699, 200 Day Average: None, RSI: 66.19046041599499)
--------------
Exception Stocks:
0056.TW (Exception)
0050.TW (Exception)
0052.TW (Exception)
00633L.TW (Exception)
00632R.TW (Exception)
00882.TW (Exception)
00953B.TW (Exception)
00885.TW (Exception)
00902.TW (Exception)
00949.TW (Exception)
00673R.TW (Exception)
00941.TW (Exception)
00936.TW (Exception)
00893.TW (Exception)
00680L.TW (Exception)
00945B.TW (Exception)
00954.TW (Exception)
00712.TW (Exception)
00960.TW (Exception)
00715L.TW (Exception)
00637L.TW (Exception)
00639.TW (Exception)
00665L.TW (Exception)
00642U.TW (Exception)
00650L.TW (Exception)
00753L.TW (Exception)
00655L.TW (Exception)
00752.TW (Exception)
006205.TW (Exception)
00671R.TW (Exception)
00929.TW (Exception)
00951.TW (Exception)
00636.TW (Exception)
00643.TW (Exception)
00939.TW (Exception)
00881.TW (Exception)
00713.TW (Exception)
00830.TW (Exception)
00664R.TW (Exception)
00669R.TW (Exception)
00676R.TW (Exception)
00947.TW (Exception)
00923.TW (Exception)
00935.TW (Exception)
006208.TW (Exception)
00891.TW (Exception)
00638R.TW (Exception)
00892.TW (Exception)
00651R.TW (Exception)
00634R.TW (Exception)
00631L.TW (Exception)
00878.TW (Exception)
00934.TW (Exception)
00919.TW (Exception)
00946.TW (Exception)
00918.TW (Exception)
00757.TW (Exception)
00940.TW (Exception)
00775B.TW (Exception)
00922.TW (Exception)
00961.TW (Exception)
00675L.TW (Exception)
00900.TW (Exception)
00952.TW (Exception)
00905.TW (Exception)
00850.TW (Exception)
00938.TW (Exception)
00944.TW (Exception)
00909.TW (Exception)
00688L.TW (Exception)
00897.TW (Exception)
00956.TW (Exception)
00898.TW (Exception)
00648R.TW (Exception)
00927.TW (Exception)
00943.TW (Exception)
00701.TW (Exception)
00903.TW (Exception)
00674R.TW (Exception)
0061.TW (Exception)
00932.TW (Exception)
00915.TW (Exception)
00963.TW (Exception)
00964.TW (Exception)
00706L.TW (Exception)
00965.TW (Exception)
00895.TW (Exception)
00907.TW (Exception)
00962.TW (Exception)
00717.TW (Exception)
00904.TW (Exception)
00646.TW (Exception)
00681R.TW (Exception)
00662.TW (Exception)
00930.TW (Exception)
00852L.TW (Exception)
00733.TW (Exception)
009800.TW (Exception)
009801.TW (Exception)
00710B.TW (Exception)
00924.TW (Exception)
00921.TW (Exception)
009802.TW (Exception)
009803.TW (Exception)
00635U.TW (Exception)
00762.TW (Exception)
00876.TW (Exception)
00916.TW (Exception)
00926.TW (Exception)
00700.TW (Exception)
00686R.TW (Exception)
00641R.TW (Exception)
00731.TW (Exception)
00670L.TW (Exception)
00708L.TW (Exception)
009804.TW (Exception)
00971.TW (Exception)
00861.TW (Exception)
00980A.TW (Exception)
0055.TW (Exception)
009805.TW (Exception)
009808.TW (Exception)
00982A.TW (Exception)
00981A.TW (Exception)
00770.TW (Exception)
00910.TW (Exception)
00983A.TW (Exception)
00763U.TW (Exception)
009810.TW (Exception)
00692.TW (Exception)
